,age,education,experience,hours_per_week,tenure,sex,wage
30,37,14,17.424150452573,33.38666120226076,15.778427813501867,0,39.312872888975704
31,47,20,24.0,44.7349892939787,3.589566195698695,1,38.720533962242214
32,45,17,23.198716188333734,33.15969956801996,3.570427543992662,1,35.78503809528747
33,32,17,8.447349363261786,27.05671771550945,6.487670444006923,1,27.065193689920868
34,32,15,14.0,35.637433861159934,1.0691020895518102,1,25.65055492188653
35,22,12,5.007361846770534,45.25488402814937,14.13911544248698,0,28.61640380413478
36,34,15,12.413182578937022,43.21367128865983,0.005998218690308903,0,28.83115320504709
37,22,15,4.0,50.07980224826983,0.008977404920026006,1,25.31537178431085
38,59,14,42.0,49.77016498568546,4.913038992477158,1,45.75620433814334
39,29,14,9.738423560504849,26.45126184837636,2.0888375586120005,0,26.477785898947765
40,49,13,31.28442246200826,36.52101733819999,2.538446405323689,1,38.77120375931559
41,56,15,38.0,38.72915587236624,1.2515279600055376,1,43.12797534448683
42,40,13,24.0,35.67539009785501,2.6195745582155245,1,34.57716855116679
43,37,16,12.419890901563733,35.86718788969664,8.800814018071222,0,27.425467160864883
44,25,9,10.336742472958168,34.969725114193594,6.00737044675133,0,23.4073015294792
45,33,17,12.447263554166202,37.58456607817025,0.49718909111267723,1,36.73575916555127
46,54,11,39.39911499214331,45.05524193646353,0.29174770170326464,1,38.480696649183145
47,42,11,25.069275424774265,30.900846273362,3.5280505813292202,0,31.4244851554104
48,38,15,20.0,31.03247350445747,6.549648291871749,1,35.467208422347305
49,51,15,29.683024600384254,42.065935880887636,5.4605037108323895,0,33.676336858383245
50,45,19,19.995821826066546,42.357998565493155,9.97972042565926,0,38.16227561298884
51,37,15,16.473497977117685,34.2049065778315,0.7151077984882199,0,29.03556608479348
52,40,14,19.732895709042776,45.89986274089285,4.653883707503422,0,32.112590476091995
53,30,14,9.920998114873267,45.036412238691184,7.262481668169425,1,37.130780208027694
54,32,18,10.321195065533399,51.18054438501869,13.890281252251924,1,43.07716702479462
55,36,20,10.338184566057187,44.89356156499586,0.5317107497640915,0,28.365397099049495
56,44,14,25.452252377876825,46.66562309859231,1.3698285382722037,1,36.13183183714396
57,26,15,6.801527625206047,38.65676333134986,2.1893586210833185,1,23.899749727908425
58,39,14,16.0,55.467540937248124,3.8908074021126615,0,34.35268677014161
59,34,14,17.0,49.50081888846404,2.6264164566698947,1,32.9815494525785
60,29,19,7.0,39.469700489373395,9.87062735959485,1,32.01871504671403
61,34,12,15.993253229276224,36.43144835429871,15.03163478587565,1,32.75351052696122
62,22,8,8.986799132458657,35.16721448216205,0.3632763652421433,1,20.836444151968173
63,30,15,11.172782041562385,35.623812165180574,6.014544057962565,0,31.596189682974675
64,27,17,2.2677239840185717,25.72732620605895,0.6067343107058718,0,23.74057863578677
65,35,15,16.717688033854202,40.7067576317902,11.411714475188239,1,31.93670006198195
66,22,15,2.261974903379333,47.84035934382683,0.7663301929523663,1,22.22649454258833
67,40,16,18.61521293502775,44.10306755340794,23.845043192486465,0,38.89848342589135
68,47,14,27.0752070377356,17.200317558466132,2.790898452510959,0,26.959568547255866
69,37,15,17.575152256084362,26.892554957796712,2.405823475532211,1,31.217956478001707
70,43,15,22.58278280987718,54.954440785409794,4.412835166080525,0,37.644478739912344
71,33,9,17.26042922122733,49.03647993134271,2.507318224941181,0,28.742955940489036
72,22,14,-0.6763493094332116,36.06211178249022,1.3373950559746248,0,14.104125658651423
73,38,10,20.608416596869397,24.485560921401486,4.959705058788408,0,23.281611041470747
74,45,14,23.428212062678583,27.588106687842227,6.516454331790228,0,31.880942165458368
75,25,13,5.593821263118691,45.43773471842764,14.53143311929762,1,35.673793159865454
76,33,17,10.554100099521557,48.19301021688449,2.630699856799914,0,25.02221710625917
77,36,15,16.74084996408424,52.468519099510395,6.1170174080353785,1,36.72149173856709
78,62,15,43.53091159871473,32.36120200507639,8.966909419414232,1,45.31740438788048
79,40,14,22.781127033405063,41.246596858115815,8.900651233642495,1,42.77544928336435
80,22,17,3.0,32.87605863135554,0.17435565220468296,1,27.924593181705806
81,22,10,8.610382611723171,38.718632814847595,2.197972118505282,1,25.054380480905653
82,45,12,25.53058710480867,30.33748804757174,0.06754599438044984,0,23.985943424357046
83,62,17,39.869288287876465,28.426519715064003,4.094458230469757,0,36.05685853136166
84,35,13,16.332707108811558,36.71321818727206,10.015752739706901,0,21.751756908563536
85,35,9,23.0,38.07727906860234,8.43478245035924,0,29.648382417032373
86,42,18,20.01187750980951,41.32070794344134,8.33664813524032,1,40.76839855958006
87,30,17,9.574349678599399,42.888019194156364,2.16805762447353,1,33.17769813916803
88,22,16,-0.1422384132214532,40.14458987573806,0.23718608688291257,0,18.5246852629147
89,48,14,30.073343776044823,50.47152456167919,0.9462337332402964,1,42.487874543210125
90,32,18,9.972079968875356,48.398074928053084,5.553799247293728,1,38.6036304112857
91,49,17,25.34806463569902,41.98877238863857,0.7184442812793876,0,30.944580723566894
92,30,18,8.266030486632374,40.421750344601605,0.669533702457759,1,33.834333324047535
93,39,16,19.932640663184664,54.033485965738365,2.182265878460678,1,36.5256233933438
94,47,14,26.370739980944013,47.39651406275581,0.49653232524169083,0,30.319198548111356
95,49,13,33.0,47.56768091292429,2.000777212909197,1,43.00066757539681
96,40,11,26.0,27.751408503914778,17.48182572263013,1,35.44832091634853
97,40,15,17.67960662226003,48.81337552014603,0.10076409783397841,0,24.270699641333835
98,44,15,23.554465411572785,48.23288680916534,8.875774670092994,1,38.351322353023065
99,43,13,26.67223010016039,34.48878958544366,25.27423938081551,1,43.82463916001693
100,25,16,2.11869632253128,31.46066864000683,2.8670992845532584,0,16.748604556334435
101,25,13,6.43143402909576,45.30995581090945,14.328379323506502,1,33.91377012572518
102,22,16,3.0,21.105938489021494,1.5132670518660825,1,22.574362759490743
103,46,12,28.550508653551972,37.59642259793566,20.17019089614642,1,39.36482262858147
104,34,11,16.71460682776114,35.82517787853381,9.88627749061023,1,35.10042596585976
105,46,13,27.82445991736833,32.22411565532485,10.800983884228186,1,38.00191417193205
106,42,16,20.347472290583845,35.48396012108923,0.6986002794470552,0,32.40478390414236
107,28,11,13.11032811600132,30.488224664039542,10.203505405509803,1,32.1410439572765
108,37,17,17.0,54.84446823842183,14.221325154979143,1,39.72912081286284
109,33,10,15.847410578340853,17.132737753839436,8.547616803780974,0,28.130466117707442
110,32,13,15.354234610481885,47.00230602458792,0.4790536531539319,1,32.059232079953055
111,47,10,34.0,32.284205410790626,0.44293562954410276,1,35.59641493587844
112,62,8,47.011476227259976,53.66100301931886,2.2127672322347376,0,40.189791657641166
113,49,15,31.0,38.74517586618395,6.102639895792694,1,42.09834763395525
114,38,14,17.25174334871154,25.621658458006678,0.06265507201558829,1,27.179576716971123
115,51,11,37.0,38.842779846852025,15.04365660100281,1,51.22630627080163
116,55,13,37.492136642260824,31.955225502699687,3.7269337295869276,0,35.88686639306472
117,24,15,3.9789875041865423,50.19740975406544,2.2187363621129177,1,28.46386483672017
118,50,13,34.0,52.20812117965233,4.118887403591364,1,35.79701205702899
119,46,14,29.0,45.61595586121344,6.290142477204589,1,40.06325930544332
120,50,13,31.066997124274906,43.48942048049179,1.5960638237195304,1,38.82289821877519
121,46,13,28.100183151537827,46.99695676227827,1.7203708215656208,1,33.76849446870301
122,36,13,19.0191251207644,40.9394139508771,3.1572213477654625,0,24.84387905525396
123,58,12,42.10120933415995,33.908284504909446,5.542263635185235,1,40.240211193915556
124,41,12,23.654249248549224,46.60252297354113,6.127179741255889,0,30.472112201038385
125,34,11,17.105295842909435,31.613265768927032,1.958229962895361,0,25.316104850227163
126,43,13,25.337233265498718,40.61589733724814,1.9466663396342319,0,29.72247859441941
127,48,12,32.76939746082205,33.514023581169106,3.3384571856334535,1,38.625863646720134
128,39,11,22.159325895883004,43.150326949506805,3.9035757504496758,0,30.90008636439469
129,42,16,17.0,32.56524815761145,5.240748118673167,0,31.381488187225912
130,39,17,16.960015945772412,38.34004228334112,4.807874817379592,0,31.28746325545243
131,31,14,14.0,47.18558167361122,2.3302005439570497,1,32.3576991556466
132,30,14,10.14069169086446,50.942331921519106,1.7611868105448156,1,31.20848729607712
133,24,12,4.242601637646596,38.43410811438853,1.8402772210025358,0,20.012011426018923
134,53,17,32.776397893504395,40.42437766133047,5.183839340768966,1,40.41939663671233
135,36,18,12.291487602201403,26.950830694085244,2.838281230630275,0,26.638342770577204
136,22,14,-0.9621903728824908,34.52085279622479,0.7213693624084876,0,20.711434526449064
137,42,13,21.766967443781635,39.89235270937522,0.02970335007809148,0,30.273659827647077
138,42,15,21.47076464835305,33.16817112054301,0.1506332421165618,0,30.14190897408601
139,22,14,5.0,41.67408738126878,10.106480077498174,1,28.58439966280911
140,30,13,10.123521170261297,51.40802820164021,3.060852650784125,0,24.75281486701023
141,29,15,9.778815267252456,32.43373820426356,5.35635550389017,1,29.531628529545475
142,31,16,9.680971841458067,48.99497613346399,13.22801827966494,1,33.9238117855869
143,50,12,33.985885511242294,50.60958600253966,0.6749757688666584,0,36.70855615617685
144,37,20,11.261882416289014,35.89423182188921,2.967558164958966,0,23.183231736832486
145,34,10,18.99846757577788,46.03275847173151,3.872517219035289,1,38.017846329688844
146,49,12,29.26554785173777,35.04260075419148,9.211104724167434,0,40.540018175431676
147,43,15,20.099668946801547,39.40779011328517,25.3506723676634,0,39.21097046952586
148,22,20,2.717332078878496,49.47073850631435,6.218395278738189,0,27.765235822620433
149,32,13,14.739732233707326,35.19489147327152,5.133795002292323,1,33.84241514840857
150,41,11,25.400718364732626,36.255147065300626,12.64821456121519,1,35.6812045144698
151,29,15,7.680134278202448,29.348687907730557,9.08172351113508,0,27.424406413205222
152,58,13,38.05468532079477,33.15289713196725,10.014038494209306,0,42.89448866335248
153,39,16,16.839484260382136,32.83459069660293,0.013546958798064456,0,21.782569981429887
154,30,14,10.052392605407453,27.381290316259097,3.612180638904279,0,19.376704215483727
155,27,12,9.022505298213282,35.43077864243925,7.633039327749583,0,26.603638889759228
156,47,20,21.106103301985318,41.10115728210055,1.0011474902606041,1,37.0821618187414
157,32,8,19.33864647007229,30.12164727234487,6.96060233185765,0,24.23813498058331
158,42,19,16.17056085028915,12.039967509725747,0.04601181909584387,0,25.89205984515012
159,26,16,3.0120049791837795,37.96536291872067,4.280292007025361,0,19.9313396461772
160,39,12,19.944260975201185,38.03949055619331,9.530067744678313,0,29.218660069529168
161,32,19,7.421292460303354,50.352043083607285,2.822436306057339,1,28.72950228457873
162,35,11,18.40169649793097,39.523384648559954,6.724850995680764,0,31.838954869073135
163,30,17,8.342472958510001,46.78804492898256,3.779355890424227,0,27.093078401762966
164,48,9,31.91551617204928,33.68776494444866,5.210559317230028,0,32.04731334483852
165,33,11,13.235311321927343,53.87809893633455,3.6352565840450746,0,28.262434869268624
166,37,11,20.459328103587364,34.5187510391534,3.229760422662755,1,40.30221655894849
167,37,12,18.32757107605892,40.84269972463407,9.21399807135182,0,26.66066609973334
168,54,14,32.152847032853124,43.58165985270003,0.48664860927626125,0,28.77201668373126
169,47,12,28.10190246649689,39.17520699954638,4.393184176616616,0,32.063305353509286
170,46,9,32.1727097635789,51.468922832698205,0.6097675940845708,1,30.962427530278386
171,22,15,2.976764966824609,39.05739218515963,4.136913095062625,1,26.237547019005536
172,31,14,10.817568300621563,48.57413694080245,16.565388963568346,1,39.002304674771366
173,50,15,29.87017005948846,40.8433065633926,0.2939640490423845,0,37.74694496028849
174,26,14,9.0,42.932569427181775,2.7409659030750175,1,24.29235256478146
175,39,16,19.143675808220152,46.471059782388124,8.09671402856888,0,29.6490757844289
176,27,14,8.123933779052614,35.77901595431445,2.3077300269171723,1,29.07855173331496
177,28,17,8.0,47.5942724403558,3.6731257786923828,1,33.5905624635313
178,55,12,39.82538070885302,46.60431858986237,0.6091876337485774,1,43.53413670953884
179,45,12,26.934712255606154,25.72250645895929,1.2620461919445958,0,33.33283110188482
180,48,17,25.265508461762685,45.28869710603213,5.798586841301233,0,37.31375279895528
181,46,17,24.024565695288565,40.33545118591463,8.818413308854417,0,34.80865967691653
182,37,15,17.32506370656016,40.31428714259509,5.198741604163128,0,32.54439421476274
183,31,12,13.782491604897409,51.76322406832201,9.067598969863967,1,33.7975320381523
184,34,12,17.121537084974022,34.57047004012311,4.652676873577024,0,27.378733113724465
185,36,17,16.0,30.55558578741249,8.309138220957466,1,33.59654391956778
186,56,17,36.0,53.92632762180312,20.339526190917347,1,51.69870911893413
187,25,14,7.304694372934791,42.993592592607975,0.43228347684022683,0,17.524795569063507
188,32,20,3.0,40.58090128459149,3.26626453043966,0,29.168783638872036
189,29,15,10.89356359394214,46.49442007161606,1.0529426470938272,1,27.161317099119962
190,49,11,34.39637690486231,39.009148953668564,3.12957907580786,1,35.65747842066586
191,57,13,39.54062704583535,29.02532193325211,3.4616050579761906,0,29.219743027775863
192,41,14,19.311560763632396,37.74120702155907,4.863264205202685,0,27.195389210975513
193,42,14,23.240788362342425,37.777265061465485,2.8928284283690706,1,32.33184975853756
194,39,17,19.0,47.13384849212983,1.9630832294549403,1,36.20046405441252
195,42,12,24.410497163813254,45.07219321041169,0.22063880124138868,1,30.335016135394753
196,46,11,31.36347138617707,35.99228276650331,0.177066229081289,1,34.1469175020676
197,42,16,21.974592125641678,48.51689154014721,0.9619100804388308,1,34.088568460892624
198,43,13,23.70610399970098,39.95899108596139,2.979979026907371,0,24.969327823028774
199,46,20,22.859047963145336,44.36423879923782,2.7022681198891574,1,39.98938972446969
200,22,16,0.3267488189309504,36.84772948178153,1.0579001734356799,1,24.848238097106346
201,38,13,17.829824827554813,45.10574563208777,8.639406286537042,0,30.63509441736372
202,41,17,19.79112680682956,35.2959876680073,5.7520529474100215,1,38.90833594597238
203,42,16,18.198226452243627,28.20061580194613,2.101612027770231,0,28.442776466491907
204,36,16,15.846382703499563,31.457115789924565,7.971947352016273,0,28.489511435846754
205,40,14,20.801849293854936,37.37481846060047,22.662343585319977,1,44.81081998656432
206,31,15,11.17949440006134,24.794190178490304,1.405468608733487,0,22.568389102892468
207,22,9,5.686745039579027,48.874314792279456,2.2517102032952683,0,18.780353602462938
208,48,17,26.056295809214127,36.545185913365444,24.737071719269423,0,44.07492120772847
209,27,8,10.586726988329657,41.61635403777679,0.741818947063507,0,18.34431249582561
210,36,13,20.0,49.07817754344761,0.40164746197848356,1,36.47017784927844
211,31,10,16.70269950765995,32.503964651574144,3.680181136347571,0,24.8644765391517
212,54,13,34.17112473781617,50.865326042397115,3.1595934967412753,0,40.90867341960384
213,37,14,15.761539051884299,52.12067069625642,0.4076163953635442,0,27.47387001657192
214,35,11,20.68670376875018,55.566853525253855,1.7127052344180784,1,36.04256133631183
215,45,8,30.710840667294377,35.746764335173765,2.7144775737018816,1,29.70624811643515
216,60,15,41.05212813019138,55.001688634969646,8.635750359488576,1,51.61638909267615
217,42,19,17.78861734762324,28.540308424285715,6.152308696818705,1,38.51941094554531
218,34,13,14.618534827083039,47.30134200366527,12.297752562573523,0,28.69840315034537
219,45,16,24.034226843389497,24.968811962480395,2.0210789713892665,1,37.86036828070112
220,22,18,-1.1975529493406727,33.73619716026195,1.8508162497256595,0,17.253173666687747
221,38,9,25.55719123643688,48.19963748887398,3.1104780222276944,0,27.439318035039094
222,58,13,42.0,46.42628596740612,0.03778308175617485,1,39.9044743482326
223,40,11,20.78020552674178,27.591290688705385,1.161678904011481,0,28.717851151699662
224,39,12,19.686279892848887,35.297078918569866,1.18793117167987,0,30.505751215459597
225,38,18,15.286173544002368,40.357031672387144,0.3151784313827042,0,27.100775112522907
226,34,15,16.0,41.4948390594509,3.0360465536653973,1,28.949644761378277
227,41,16,16.92237595652073,35.139294644625494,11.796846400567201,0,29.528757651009023
228,46,14,29.0,48.59335590694655,0.020192802765489137,1,37.74363058233342
229,35,11,18.397543674199532,49.36443590307242,4.949883709535539,0,28.273504799533395
230,22,16,-0.9125049475984031,38.90379206579882,10.57359127560276,1,28.125793791848466
231,43,17,21.395203422410034,54.685576502639535,0.5687620499996611,1,34.57551507559795
232,59,15,39.79575502547424,40.85039433928833,12.460156839786515,1,52.24310352037895
233,34,15,15.072737708051022,38.1943222215157,8.533094400637763,1,32.494488648863
234,23,11,6.0191258190199655,57.62498933780725,1.2076282640013856,1,24.50273702863967
235,45,16,21.85547674372294,45.51022314220753,11.787507641191802,0,39.01465048403059
236,55,17,33.065584392027375,36.87670309303309,8.148605825406175,1,42.769325661476714
237,43,15,21.196486425010374,32.49774251666476,0.5904790705943361,0,30.330665851003882
238,55,10,40.22150382912078,57.39143440551457,8.877446172021001,1,41.98107414378337
239,46,18,23.801050633628275,41.0384731061099,3.9064280206788853,1,40.22498320850566
240,45,12,29.464454922665627,43.345559963882536,8.463008282636194,1,41.51467761141266
241,33,15,14.661338586771869,37.72623429692612,4.807290415682597,0,24.19505496449806
242,41,16,22.0,51.690878254928336,2.486726206242997,1,35.311556945685574
243,38,17,16.97529508426463,45.25044024898081,4.595729890219877,0,27.941420667967922
244,37,9,23.278866472464475,40.87964136970363,5.055490374734108,1,31.559742529351418
245,35,14,13.494115274635606,44.19184929088514,7.266577622512527,0,33.42728814586314
246,40,14,23.0,35.90244053635638,8.8798762463332,1,37.81287603821408
247,25,18,2.9756835901728595,35.11566080123677,5.4414883715352484,1,35.17495646997668
248,46,15,26.095476700194304,44.27453833975915,22.852978686666784,0,45.24561374215715
249,29,18,5.6765496631224375,38.517526021156534,7.537813440834328,1,35.312513285618174
250,35,15,14.972865648151464,40.736501235972405,12.082409633303975,0,35.511615153409565
251,41,14,22.737125770385163,34.268646812210164,1.9245956488046103,1,37.64763079985012
252,29,14,10.308648523297595,32.985264263217154,1.9006495986978837,1,33.61493802052629
253,22,18,-0.5501336484750174,25.041582845520367,2.24971165716667,0,22.17298437335841
254,34,11,19.735650125871818,37.35721409605721,2.8965599868279144,1,33.4740077342349
255,24,16,5.0,44.81869658470934,16.272532503138432,1,36.06467006522685
256,45,12,26.450378763418716,27.002587614514752,0.38187464911314895,0,27.219729050580288
257,26,12,10.516464742634994,48.989830010257464,3.4501958740234024,1,31.872537864567587
258,53,17,32.51122459149977,38.9742143900395,0.8786795788123132,1,44.22567156424547
259,38,12,21.10750529004744,38.46206982234063,8.32722109447306,0,28.40811019676875
260,39,15,19.48037278992473,29.376130368329726,0.15819780785925264,0,24.623281424571108
261,22,13,6.0,41.86985642151912,3.0361710570145184,1,25.348405126772256
262,39,8,24.30224442021548,33.9214744028025,2.5104942563223225,0,30.6072350329137
263,37,15,18.19001484949028,45.89500959423363,0.48355124222026646,0,27.57856775659557
264,25,14,5.175611562592009,29.02696912849523,2.3637886937231976,0,17.83849330246828
265,39,9,24.357798191882452,42.143717704614374,8.278207696059733,1,32.06738965109519
266,34,12,17.024273270929093,31.20403924045116,0.7394537155815567,1,26.911980557131038
267,36,9,21.69894018032432,36.014752885372566,20.523719128668304,0,31.082028132186828
268,38,16,19.0,34.394646584796675,0.3011622021523133,1,28.76307879038577
269,33,17,10.475598214908256,37.31293634331162,1.706137034824486,1,32.82326962684917
270,40,16,18.854173615072657,40.15031846472363,7.456032979635868,1,36.08569179158343
271,37,16,16.20032501471163,39.08218443080606,2.2121079390560126,1,34.80651344134073
272,43,13,24.704947967152904,50.20441587536921,3.2730324294167086,1,29.79887302029714
273,33,15,9.17987251462877,44.885694319477544,1.0330211124162527,0,28.32301360436594
274,27,14,4.0,44.23950507753007,6.28503775776553,0,23.94162426756002
275,31,14,10.427289326752442,46.20823197258809,0.989460431326067,0,26.294837208781217
276,52,16,32.37811893443955,39.4544221645672,9.443481059634031,1,47.800247396668624
277,48,17,27.983378410137977,52.53813950611536,3.8772071793683773,1,42.003257547705076
278,50,13,28.956498889038333,31.613569790499625,3.972100630585013,0,38.77195601918646
279,51,10,32.981991323910954,41.526006249517465,13.553638329725985,0,31.47948057764026
280,33,14,14.208107095343465,30.181965824700843,7.414017084044473,1,31.24354557083014
281,41,13,22.00501367933286,28.95435829997802,6.796110451654234,0,24.45498258064784
282,39,15,19.5131724005952,25.788334383747188,9.761055610169203,0,31.630405414619823
283,45,16,24.076583103785328,26.353697721444345,0.4815484566760589,0,30.03047035992518
284,35,9,21.448257743279406,29.661881907574134,6.4739454713444236,1,28.463699258495033
285,39,12,21.540232956926648,35.370814840862295,1.3276979375359415,0,33.90075743606555
286,39,12,21.734691141304744,48.53215616558745,1.6490964681342395,1,32.804968226314685
287,43,17,20.111518633474734,38.49845935520838,0.07631005744196577,0,23.245270278343128
288,45,13,27.906365060449684,31.295231140836314,11.208440811665357,1,41.27536419494593
289,39,13,22.106453434741983,32.987305714908494,6.718338276829173,0,32.05503339679642
290,39,15,18.740332625738187,44.337886585355726,0.7499715790624801,0,27.267397665016947
291,40,13,19.843822430995946,31.122207924912068,1.9869133210422367,0,29.725224182382256
292,54,14,32.85916776128098,33.6255830708942,3.2689868696947237,0,31.777169263088442
293,22,19,1.5003627006578004,29.01093945262296,3.4052115277934054,1,26.261851508824314
294,28,18,1.6533009933353844,34.97029139722908,4.527420926802613,0,25.18510351041344
295,45,13,27.654969432779815,42.26885606731076,3.1950349545563084,1,39.82439877756853
296,41,14,20.784511185527457,45.259040489473314,5.229795345270559,0,30.33054084536239
297,41,12,23.69979031844956,36.175855217070534,10.765259399790972,0,30.736390732967134
298,45,9,32.91818802822328,35.30898339428066,2.538091822796069,1,35.5479422505387
299,40,17,17.14837461408206,35.44910457102692,10.466117161350152,0,26.23670106845359
300,32,20,3.5550109700406582,46.458192456040976,1.2398088052205323,0,25.16956427698698
301,44,13,23.168430203278398,28.90045574923534,0.6470214616544794,0,22.25768447063958
302,38,12,21.09234261460087,50.931318225723366,1.3682469410571994,1,31.143280633084235
303,34,13,17.978437172952333,36.114171028908046,1.1570925667751972,1,26.80059917859438
304,45,14,25.927785956611988,46.14134929586279,21.024956275498052,0,41.137223455520726
305,45,11,29.62584259035785,37.12541238230584,2.398684028068048,1,33.616985017653455
306,40,13,24.0,40.66867090455743,5.270201742613833,1,39.58865510109359
307,55,17,35.0,43.87922323020345,5.954503965983104,1,38.478027377116405
308,51,14,32.85987909677786,50.86311464053761,2.94581566357866,0,35.04209907697198
309,48,17,28.0,39.18465162057156,1.2652551143685253,1,38.77821197160466
310,62,15,41.68781263076257,47.62099258550356,2.8821392276178974,0,41.69151619233957
311,37,11,20.57836405416661,33.56201257490046,3.2099979038378534,0,33.32448347588629
312,33,13,11.2924563074563,48.31069038407122,15.396405343268594,0,24.927192544862425
313,47,15,26.42307346480794,28.701969739826396,4.203872478118922,1,34.75594698774595
314,35,11,19.666794819877104,45.50087697333463,17.51160199788531,1,44.19572659020317
315,38,11,23.19180874311636,23.89005945858792,4.29852006920173,1,29.502720967191426
316,28,11,12.813315215736111,43.72148861684938,0.783257445606374,1,29.554713367869553
317,44,15,25.408415171816497,49.21519883048617,2.4255996406773725,1,34.79498873141623
318,23,13,2.845049175386041,53.09809420672616,7.858623548515363,1,25.07483347177392
319,37,17,14.758496454229,45.76528034473881,2.7376405398555725,0,26.702522629031698
320,38,12,20.093206333717994,35.590109361258754,0.5253241571148031,0,32.42997408344715
321,34,8,19.718825061862542,41.36206415116921,0.5050508528859934,0,20.854211890599704
322,22,14,3.3909680517903906,51.40493164566225,1.3529106081226376,0,21.104300857281405
323,22,18,0.43169992494566545,41.196601330813166,4.159423750957648,1,27.44903737090601
324,31,14,12.644657721058012,47.48906261646867,8.86434443858661,1,36.48706723448105
325,43,11,28.42662761709773,44.66627536206152,3.81476707979831,1,39.857182555831834
326,41,10,23.72048303708554,46.8920141146349,6.85368772509332,0,31.02008200674603
327,38,17,13.994984032876761,49.452709170771534,5.18654800473544,1,25.849195880737092
328,29,12,9.270439834481904,27.88341722564087,3.7127290930627153,0,19.736869862285356
329,41,18,18.902919119134165,51.55778425363751,1.209134562598671,1,32.86625002052569
330,22,16,-0.37352961549431013,44.22872100436847,10.7351144643797,0,28.38090477798321
331,22,12,5.972600926249936,48.281879302486814,1.6128543298790947,1,23.801945166872255
332,36,17,14.011084733814808,48.27968712093936,1.4572453263789595,1,38.564669659236884
333,33,12,15.031604251170307,48.96097925939503,1.4906666487334406,1,32.17641275849068
334,48,10,32.20551238731189,30.292667367767997,0.5028901187806526,0,33.49646997361911
335,40,12,21.750215508270415,38.58799517001483,3.452294395459083,0,35.532095282287735
336,55,16,33.95675232414249,33.3165646665415,1.9839910300331236,0,32.73079754772824
337,33,17,8.878472825608318,48.346213640606244,3.690115876620798,0,22.564375723938014
338,43,13,22.96872201373202,32.49143093372488,3.0175871662551605,1,34.85779159096594
339,35,9,18.093310032324823,44.608240019149996,3.667677656176883,1,33.96811716400057
340,52,10,35.39779617827838,32.678694470398895,1.7666409805302767,0,30.399214708371165
341,36,11,21.191863743176693,35.88070741241072,8.440731448070004,1,34.33108152708416
342,47,11,31.651531217057254,42.66494884551581,3.8199194785154167,1,41.49103666553442
343,27,15,5.152274321518127,26.372634803309552,1.1687143113504237,0,24.554611196787754
344,34,19,6.612926380262858,48.461596962394914,11.603933725469275,0,29.326288555502526
345,37,16,14.165956692939174,45.87561119346821,0.5796087867395304,1,33.43322102384421
346,51,11,36.5509121714919,32.858443314767285,6.610676076585832,1,37.23823913883771
347,22,12,5.658598155315772,39.14024968507892,5.672986326761892,1,22.83091408358871
348,35,13,15.45472252785991,46.445147126770365,0.37824768954223187,0,30.256901283298326
